Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_KA1597AA	730-070115-x-25 salp EC	traces-0KmrnDY;ILLUMINA;Paired;;NA;Uploaded																IVS, University of Copenhagen	Escherichia coli													2018-09-18	2019-03-23	ESC_KA1597AA	Assembled	72	199121	5059365	Escherichia coli / Shigella;100.0%	99	32309	ESC_TA8249AA_AS	4
ESC_KA1759AA	D9011	SRR7879962;ILLUMINA;Paired;;SRX4718605;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Unresolved	Unresolved	Unresolved				The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093646	SRS3803990	2018-09-20	2018-09-20	ESC_KA1759AA	Assembled	205	232610	5060315	Escherichia coli / Shigella;100.0%	69	21731	ESC_TA8731AA_AS	4
ESC_KA1760AA	P6100	SRR7879961;ILLUMINA;Paired;;SRX4718604;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093635	SRS3803989	2018-09-20	2018-09-20	ESC_KA1760AA	Assembled	134	360521	5108489	Escherichia coli / Shigella;100.0%	55	19787	ESC_TA8730AA_AS	4
ESC_KA1769AA	P6138	SRR7879952;ILLUMINA;Paired;;SRX4718595;SRA	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093638	SRS3803980	2018-09-20	2018-09-20	ESC_KA1769AA	Assembled	182	179629	5304969	Escherichia coli / Shigella;100.0%	127	33081	ESC_TA8724AA_AS	4
ESC_KA1773AA	R9521	SRR7879948;ILLUMINA;Paired;;SRX4718591;SRA	Human	Human	Homo sapiens; urine	2014				North America	United States	Rhode Island						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093647	SRS3803976	2018-09-20	2018-09-20	ESC_KA1773AA	Assembled	233	286738	5132084	Escherichia coli / Shigella;100.0%	75	24513	ESC_TA8717AA_AS	4
ESC_KA1775AA	P6067	SRR7879946;ILLUMINA;Paired;;SRX4718589;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093632	SRS3803974	2018-09-20	2018-09-20	ESC_KA1775AA	Assembled	187	282686	5323391	Escherichia coli / Shigella;100.0%	84	15696	ESC_TA8716AA_AS	4
ESC_KA1781AA	P6004	SRR7879940;ILLUMINA;Paired;;SRX4718583;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093621	SRS3803968	2018-09-20	2018-09-20	ESC_KA1781AA	Assembled	224	342391	5123249	Escherichia coli / Shigella;100.0%	73	15688	ESC_TA8713AA_AS	4
ESC_KA1791AA	P6036	SRR7879930;ILLUMINA;Paired;;SRX4718573;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093625	SRS3803958	2018-09-20	2018-09-20	ESC_KA1791AA	Assembled	283	173693	5080567	Escherichia coli / Shigella;100.0%	105	35505	ESC_TA8708AA_AS	4
ESC_KA1793AA	P6050	SRR7879928;ILLUMINA;Paired;;SRX4718571;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093627	SRS3803957	2018-09-20	2018-09-20	ESC_KA1793AA	Assembled	281	158207	5125933	Escherichia coli / Shigella;100.0%	109	44612	ESC_TA8706AA_AS	4
ESC_KA1799AA	P6035	SRR7879922;ILLUMINA;Paired;;SRX4718565;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093624	SRS3803950	2018-09-20	2018-09-20	ESC_KA1799AA	Assembled	308	216879	5299454	Escherichia coli / Shigella;100.0%	148	38088	ESC_TA8700AA_AS	4
ESC_KA1801AA	P1029	SRR7879920;ILLUMINA;Paired;;SRX4718563;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093619	SRS3803948	2018-09-20	2018-09-20	ESC_KA1801AA	Assembled	324	226108	5131469	Escherichia coli / Shigella;97.43%	88	35631	ESC_TA8698AA_AS	4
ESC_KA1803AA	P6128	SRR7879918;ILLUMINA;Paired;;SRX4718561;SRA	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093562	SRS3803944	2018-09-20	2018-09-19	ESC_KA1803AA	Assembled	260	304381	5135297	Escherichia coli / Shigella;100.0%	80	16840	ESC_TA8696AA_AS	4
ESC_KA1804AA	P6352	SRR7879917;ILLUMINA;Paired;;SRX4718560;SRA	Human	Human	Homo sapiens; urine	2015				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093568	SRS3803943	2018-09-20	2018-09-19	ESC_KA1804AA	Assembled	222	282331	5235129	Escherichia coli / Shigella;100.0%	87	22617	ESC_TA8695AA_AS	4
ESC_KA1805AA	P6086	SRR7879916;ILLUMINA;Paired;;SRX4718559;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093560	SRS3803942	2018-09-20	2018-09-19	ESC_KA1805AA	Assembled	299	215707	5084531	Escherichia coli / Shigella;100.0%	96	26813	ESC_TA8694AA_AS	4
ESC_KA1806AA	P6350	SRR7879915;ILLUMINA;Paired;;SRX4718558;SRA	Human	Human	Homo sapiens; urine	2015				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093567	SRS3803941	2018-09-20	2018-09-19	ESC_KA1806AA	Assembled	329	250487	5118053	Escherichia coli / Shigella;100.0%	66	28353	ESC_TA8693AA_AS	4
ESC_KA1808AA	P6034	SRR7879913;ILLUMINA;Paired;;SRX4718556;SRA	Human	Human	Homo sapiens; urine	2012				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093559	SRS3803939	2018-09-20	2018-09-19	ESC_KA1808AA	Assembled	333	221596	5270857	Escherichia coli / Shigella;100.0%	79	52729	ESC_TA8691AA_AS	4
ESC_KA1814AA	P6232	SRR7879907;ILLUMINA;Paired;;SRX4718550;SRA	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093550	SRS3803933	2018-09-20	2018-09-19	ESC_KA1814AA	Assembled	996	344195	5168254	Escherichia coli / Shigella;100.0%	111	12318	ESC_TA8792AA_AS	4
ESC_KA1815AA	P6158	SRR7879906;ILLUMINA;Paired;;SRX4718549;SRA	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093564	SRS3803932	2018-09-20	2018-09-19	ESC_KA1815AA	Assembled	229	342601	5143183	Escherichia coli / Shigella;100.0%	71	22051	ESC_TA8466AA_AS	4
ESC_KA1822AA	P6136	SRR7879899;ILLUMINA;Paired;;SRX4718542;SRA	Human	Human	Homo sapiens; urine	2013				North America	United States	Pennsylvania						The Broad Institute	Escherichia coli								PRJNA448593	SRP162179		SAMN10093563	SRS3803927	2018-09-20	2018-09-19	ESC_KA1822AA	Assembled	224	268770	5245123	Escherichia coli / Shigella;98.62%	117	29546	ESC_TA8684AA_AS	4
ESC_KA1940AA	LL_39	traces-0rRbyMQ;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2016				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1940AA	Assembled	51	48877	4968703	Escherichia coli / Shigella;99.36%	273	85152	ESC_TA8862AA_AS	4
ESC_KA1948AA	LL_459	traces-0wORHZi;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2018				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1948AA	Assembled	45	70890	5048821	Escherichia coli / Shigella;100.0%	202	55448	ESC_TA8926AA_AS	4
ESC_KA1949AA	LL_509	traces-0qpKhqS;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2018				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1949AA	Assembled	54	204005	5057137	Escherichia coli / Shigella;100.0%	141	34039	ESC_TA8927AA_AS	4
ESC_KA1951AA	LL_38	traces-0WPJWup;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2016				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1951AA	Assembled	41	124859	5016014	Escherichia coli / Shigella;99.03%	162	55341	ESC_TA8929AA_AS	4
ESC_KA1953AA	LL_325	traces-0lvDOLW;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1953AA	Assembled	45	124074	5028414	Escherichia coli / Shigella;100.0%	186	58885	ESC_TA8943AA_AS	4
ESC_KA1954AA	LL_324	traces-0fiTaBu;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1954AA	Assembled	46	74419	5012872	Escherichia coli / Shigella;100.0%	206	72121	ESC_TA8944AA_AS	4
ESC_KA1955AA	LL_327	traces-0Cuudcf;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1955AA	Assembled	37	87874	5031520	Escherichia coli / Shigella;100.0%	212	73401	ESC_TA8945AA_AS	4
ESC_KA1956AA	LL_463	traces-0FxBBcS;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2018				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-24	2019-03-29	ESC_KA1956AA	Assembled	45	76517	5047357	Escherichia coli / Shigella;100.0%	227	80629	ESC_TA8946AA_AS	4
ESC_KA2123AA	LL_342	traces-0MrCuSc;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-25	2019-03-30	ESC_KA2123AA	Assembled	52	49282	4982862	Escherichia coli / Shigella;100.0%	295	93579	ESC_TA9273AA_AS	4
ESC_KA2124AA	LL_328	traces-0zibbMY;ILLUMINA;Paired;;NA;Uploaded	Poultry	Avian	Broiler breeder	2017				Europe	Croatia							miki@sund.ku.dk	Escherichia coli													2018-09-25	2019-03-30	ESC_KA2124AA	Assembled	56	37648	4974368	Escherichia coli / Shigella;100.0%	286	95295	ESC_TA9274AA_AS	4
ESC_KA2279AA	PSU-1316	SRR7904963;ILLUMINA;Paired;500;SRX4741323;SRA	Environment	Water/River	environmental-water; waste water	2004				North America	United States	New York		New York				FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN10132614	SRS3822654	2018-09-27	2018-09-26	ESC_KA2279AA	Assembled	126	563793	5151809	Escherichia coli / Shigella;100.0%	63	7875	ESC_TA9938AA_AS	4
ESC_KA2293AA	PSU-1301	SRR7904911;ILLUMINA;Paired;500;SRX4741271;SRA	Environment	Water/River	environmental-water; waste water	2004				North America	United States	New York		New York				FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN10132571	SRS3822611	2018-09-27	2018-09-26	ESC_KA2293AA	Assembled	62	43741	4977873	Escherichia coli / Shigella;98.13%	230	61398	ESC_TA9924AA_AS	4
ESC_KA2408AA	4002	traces-0Odpspf;ILLUMINA;Paired;;NA;Uploaded,traces-0upgRFB;ILLUMINA;Paired;;NA;Uploaded								Europe	Sweden	Halland	Halmstad Municipality	Halmstad				Clinical Microbiology, Uppsala University	Escherichia coli													2018-12-12	2019-12-19	ESC_KA2408AA	Assembled	67	439016	5234940	Escherichia coli / Shigella;91.12%	74	70097	ESC_VA3899AA_AS	4
ESC_KA2643AA	613669	SRR7956014;ILLUMINA;Paired;;SRX4789695;SRA				2018	9			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA315192	SRP071789		SAMN10166971	SRS3869011	2018-10-03	2018-10-03	ESC_KA2643AA	Assembled	96	267941	4983653	Escherichia coli / Shigella;100.0%	78	11984	ESC_UA0369AA_AS	4
ESC_KA2682AA	54	traces-0rtpcym;ILLUMINA;Paired;;NA;Uploaded				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen	Escherichia coli													2018-10-07	2019-04-11	ESC_KA2682AA	Assembled	55	338005	5264321	Escherichia coli / Shigella;93.35%	82	21025	ESC_UA0399AA_AS	4
ESC_KA2684AA	53	traces-0ipTfaa;ILLUMINA;Paired;;NA;Uploaded				2014				Europe	Denmark							Egle Kudirkiene, University of Copenhagen	Escherichia coli													2018-10-07	2019-04-11	ESC_KA2684AA	Assembled	71	302576	5271589	Escherichia coli / Shigella;95.37%	90	20442	ESC_UA0401AA_AS	4
ESC_KA4013AA	CVM N17EC0236	SRR8095814;ILLUMINA;Paired;;SRX4922488;SRA	Livestock	Bovine	Ground Beef	2017				North America	United States	Kansas						FDA-CVM	Escherichia coli								PRJNA292663	SRP161673		SAMN10221073	SRS3967811	2018-10-23	2018-10-23	ESC_KA4013AA	Assembled	95	450902	5304670	Escherichia coli / Shigella;98.44%	84	11999	ESC_UA1831AA_AS	4
ESC_KA4339AA	CVM N17EC1262	SRR8095544;ILLUMINA;Paired;;SRX4922162;SRA	Aquatic Animal	ND/Other	Whole - cut in lab	2017				North America	United States	Iowa						FDA-CVM	Escherichia coli								PRJNA292663	SRP161673		SAMN10221572	SRS3967486	2018-10-23	2018-10-23	ESC_KA4339AA	Assembled	109	204081	5151343	Escherichia coli / Shigella;98.49%	98	41132	ESC_UA1505AA_AS	4
ESC_KA4466AA		ERR2642354;ILLUMINA;Paired;75;ERX2658844;SRA																RIVM - National Institute for Public Health and the Environment	Escherichia coli		O1:H7						PRJEB27313	ERP109381		SAMEA4732028	ERS2552156	2018-10-25	2018-10-25	ESC_KA4466AA	Assembled	71	299716	4862470	Escherichia coli / Shigella;100.0%	57	11067	ESC_UA2357AA_AS	4
ESC_KA4612AA	PSU-1506	SRR8112914;ILLUMINA;Paired;500;SRX4939295;SRA	Livestock	Bovine	cow; Cow, (Bovine)	1998				North America	United States	Colorado						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA357722	SRP101500		SAMN10316115	SRS3983171	2018-10-26	2018-10-25	ESC_KA4612AA	Assembled	75	203995	5165930	Escherichia coli / Shigella;98.37%	81	54042	ESC_UA2488AA_AS	4
ESC_KA5396AA		ERR2893898;ILLUMINA;Paired;425;ERX2898807;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB20357	ERP022502		SAMEA104292763	ERS1917741	2018-11-14	2018-11-14	ESC_KA5396AA	Assembled	63	283802	5208878	Escherichia coli / Shigella;98.66%	107	10546	ESC_UA5261AA_AS	4
ESC_KA5409AA		ERR2893885;ILLUMINA;Paired;427;ERX2898794;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB20357	ERP022502		SAMEA104292755	ERS1917733	2018-11-14	2018-11-14	ESC_KA5409AA	Assembled	63	283269	5207729	Escherichia coli / Shigella;98.67%	102	10556	ESC_UA5290AA_AS	4
ESC_KA5415AA		ERR2893879;ILLUMINA;Paired;437;ERX2898788;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB20357	ERP022502		SAMEA104292750	ERS1917728	2018-11-14	2018-11-14	ESC_KA5415AA	Assembled	56	283505	5208269	Escherichia coli / Shigella;98.61%	95	11304	ESC_UA5242AA_AS	4
ESC_KA5416AA		ERR2893878;ILLUMINA;Paired;435;ERX2898787;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB20357	ERP022502		SAMEA104292749	ERS1917727	2018-11-14	2018-11-14	ESC_KA5416AA	Assembled	59	283682	5208891	Escherichia coli / Shigella;98.59%	100	11194	ESC_UA5241AA_AS	4
ESC_KA5990AA	E. coli MRes22	traces-0aQgVSQ;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2014				Europe	United Kingdom							Scott	Escherichia coli													2018-11-23	2019-05-28	ESC_KA5990AA	Assembled	49	203958	5158186	Escherichia coli / Shigella;100.0%	114	15495	ESC_UA7201AA_AS	4
ESC_KA6486AA	ST_22-2	traces-0rlNxXm;ILLUMINA;Paired;;NA;Uploaded																David Gordon	Escherichia coli													2018-11-26	2019-05-31	ESC_KA6486AA	Assembled	121	87583	5207644	Escherichia coli / Shigella;98.59%	184	43848	ESC_BB8661AA_AS	4.1
ESC_KA6493AA	MRes12	traces-0vAtipz;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2014				North America	United States							Rema	Escherichia coli													2018-11-26	2019-05-31	ESC_KA6493AA	Assembled	56	360324	5104328	Escherichia coli / Shigella;100.0%	72	13126	ESC_UA9501AA_AS	4
ESC_KA6623AA	Dan_53 (722-050914-2-12 salp EC)	traces-0IqMKSA;ILLUMINA;Paired;;NA;Uploaded	Poultry	Poultry		2014												IVS, University of Copenhagen	Escherichia coli													2018-11-30	2019-06-04	ESC_KA6623AA	Assembled	69	333952	5269061	Escherichia coli / Shigella;94.2%	98	20811	ESC_UA9781AA_AS	4
ESC_KA6624AA	Dan_54 (722-060714-2-1 salp EC)	traces-0THexrQ;ILLUMINA;Paired;;NA;Uploaded	Poultry	Poultry		2014												IVS, University of Copenhagen	Escherichia coli													2018-11-30	2019-06-04	ESC_KA6624AA	Assembled	54	281460	5262967	Escherichia coli / Shigella;95.78%	100	22856	ESC_UA9782AA_AS	4
ESC_KA6678AA	644133	SRR8269012;ILLUMINA;Paired;;SRX5085872;SRA	Environment	Environment	environmental	2018	11			Europe	United Kingdom							Public Health England	Escherichia coli		Escherichia Coli						PRJNA315192	SRP071789		SAMN10506009	SRS4098281	2018-12-02	2018-12-01	ESC_KA6678AA	Assembled	157	357777	4974663	Escherichia coli / Shigella;100.0%	64	14847	ESC_VA1064AA_AS	4
ESC_KA6702AA		ERR2910154;ILLUMINA;Paired;448;ERX2913314;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22191	ERP024535		SAMEA104283604	ERS1908582	2018-12-02	2018-11-23	ESC_KA6702AA	Assembled	66	299773	4991149	Escherichia coli / Shigella;100.0%	60	13348	ESC_VA1012AA_AS	4
ESC_KA6712AA		ERR2910144;ILLUMINA;Paired;478;ERX2913304;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305632	ERS1930610	2018-12-02	2018-11-23	ESC_KA6712AA	Assembled	52	355885	5262531	Escherichia coli / Shigella;97.26%	106	21825	ESC_VA0945AA_AS	4
ESC_KA6713AA		ERR2910143;ILLUMINA;Paired;466;ERX2913303;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305631	ERS1930609	2018-12-02	2018-11-23	ESC_KA6713AA	Assembled	60	360385	5275030	Escherichia coli / Shigella;100.0%	69	14496	ESC_VA0944AA_AS	4
ESC_KA6714AA		ERR2910142;ILLUMINA;Paired;469;ERX2913302;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305630	ERS1930608	2018-12-02	2018-11-23	ESC_KA6714AA	Assembled	61	232670	5137475	Escherichia coli / Shigella;100.0%	106	22390	ESC_VA0943AA_AS	4
ESC_KA6716AA		ERR2910140;ILLUMINA;Paired;453;ERX2913300;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305628	ERS1930606	2018-12-02	2018-11-23	ESC_KA6716AA	Assembled	59	360558	5258143	Escherichia coli / Shigella;97.61%	86	30998	ESC_VA0941AA_AS	4
ESC_KA6728AA		ERR2910128;ILLUMINA;Paired;450;ERX2913288;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305616	ERS1930594	2018-12-02	2018-11-23	ESC_KA6728AA	Assembled	56	268770	5249680	Escherichia coli / Shigella;98.61%	104	17775	ESC_VA0869AA_AS	4
ESC_KA6729AA		ERR2910127;ILLUMINA;Paired;453;ERX2913287;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305615	ERS1930593	2018-12-02	2018-11-23	ESC_KA6729AA	Assembled	53	174854	5367475	Escherichia coli / Shigella;94.36%	187	231573	ESC_VA0868AA_AS	4
ESC_KA6730AA		ERR2910126;ILLUMINA;Paired;458;ERX2913286;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305614	ERS1930592	2018-12-02	2018-11-23	ESC_KA6730AA	Assembled	63	204009	5021634	Escherichia coli / Shigella;100.0%	98	29540	ESC_VA0867AA_AS	4
ESC_KA6731AA		ERR2910125;ILLUMINA;Paired;458;ERX2913285;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305613	ERS1930591	2018-12-02	2018-11-23	ESC_KA6731AA	Assembled	65	352592	5068787	Escherichia coli / Shigella;96.43%	65	114295	ESC_VA0866AA_AS	4
ESC_KA6732AA		ERR2910124;ILLUMINA;Paired;451;ERX2913284;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305612	ERS1930590	2018-12-02	2018-11-23	ESC_KA6732AA	Assembled	63	204008	5047058	Escherichia coli / Shigella;98.18%	92	45502	ESC_VA0865AA_AS	4
ESC_KA6733AA		ERR2910123;ILLUMINA;Paired;449;ERX2913283;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305611	ERS1930589	2018-12-02	2018-11-23	ESC_KA6733AA	Assembled	63	360295	5174739	Escherichia coli / Shigella;100.0%	71	18848	ESC_VA0864AA_AS	4
ESC_KA6734AA		ERR2910122;ILLUMINA;Paired;461;ERX2913282;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305610	ERS1930588	2018-12-02	2018-11-23	ESC_KA6734AA	Assembled	62	227137	5057106	Escherichia coli / Shigella;98.52%	103	25394	ESC_VA0863AA_AS	4
ESC_KA6736AA		ERR2910120;ILLUMINA;Paired;469;ERX2913280;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305608	ERS1930586	2018-12-02	2018-11-23	ESC_KA6736AA	Assembled	60	177201	5048745	Escherichia coli / Shigella;98.93%	127	76002	ESC_VA0802AA_AS	4
ESC_KA6738AA		ERR2910118;ILLUMINA;Paired;474;ERX2913278;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305606	ERS1930584	2018-12-02	2018-11-23	ESC_KA6738AA	Assembled	57	282504	5176695	Escherichia coli / Shigella;100.0%	70	16834	ESC_VA0800AA_AS	4
ESC_KA6739AA		ERR2910117;ILLUMINA;Paired;458;ERX2913277;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305605	ERS1930583	2018-12-02	2018-11-23	ESC_KA6739AA	Assembled	67	270376	4880013	Escherichia coli / Shigella;100.0%	66	15973	ESC_VA0799AA_AS	4
ESC_KA6740AA		ERR2910116;ILLUMINA;Paired;455;ERX2913276;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305604	ERS1930582	2018-12-02	2018-11-23	ESC_KA6740AA	Assembled	63	268745	5259612	Escherichia coli / Shigella;98.75%	116	26563	ESC_VA0798AA_AS	4
ESC_KA6741AA		ERR2910115;ILLUMINA;Paired;457;ERX2913275;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305603	ERS1930581	2018-12-02	2018-11-23	ESC_KA6741AA	Assembled	64	269673	5032743	Escherichia coli / Shigella;96.55%	96	29693	ESC_VA0797AA_AS	4
ESC_KA6742AA		ERR2910114;ILLUMINA;Paired;458;ERX2913274;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305602	ERS1930580	2018-12-02	2018-11-23	ESC_KA6742AA	Assembled	59	459738	5099739	Escherichia coli / Shigella;97.5%	69	12151	ESC_VA0796AA_AS	4
ESC_KA6743AA		ERR2910113;ILLUMINA;Paired;466;ERX2913273;SRA																Wellcome Sanger Institute	Escherichia coli								PRJEB22030	ERP024349		SAMEA104305601	ERS1930579	2018-12-02	2018-11-23	ESC_KA6743AA	Assembled	56	202609	5210857	Escherichia coli / Shigella;98.34%	94	22054	ESC_VA0795AA_AS	4
