Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_FA5790AA	PNUSAE005459	SRR5124263;ILLUMINA;Paired;;SRX2439255;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06141527	SRS1873904	2016-12-22	2016-12-21	ESC_FA5790AA	Assembled	61	138086	5411812	Escherichia coli / Shigella;98.03%	304	11130	ESC_KA9292AA_AS	3.51
ESC_FA5987AA	TX-ACF1602179	SRR5152239;ILLUMINA;Paired;500;SRX2470139;SRA	Livestock	Bovine	beef; ground beef	2016				North America	United States	Texas						FDA Center for Food Safety and Applied Nutrition	Escherichia coli								PRJNA284275	SRP061878		SAMN06142592	SRS1902253	2017-01-07	2015-01-01	ESC_FA5987AA	Assembled	60	168267	5297847	Escherichia coli / Shigella;95.56%	253	11603	ESC_KA9634AA_AS	3.51
ESC_FA5995AA	PNUSAE005437	SRR5158454;ILLUMINA;Paired;;SRX2476744;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06172157	SRS1908144	2017-01-09	2017-01-09	ESC_FA5995AA	Assembled	112	168021	5304667	Escherichia coli / Shigella;99.08%	266	5005	ESC_KA9708AA_AS	3.51
ESC_FA5997AA	PNUSAE005478	SRR5158152;ILLUMINA;Paired;;SRX2476442;SRA,SRR5160548;ILLUMINA;Paired;;SRX2478796;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06173466	SRS1907872	2017-01-09	2017-01-09	ESC_FA5997AA	Assembled	48	117160	5667151	Escherichia coli / Shigella;97.81%	405	31749	ESC_KA9706AA_AS	3.51
ESC_FA8112AA	PNUSAE005597	SRR5222976;ILLUMINA;Paired;;SRX2532153;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06214648	SRS1952917	2017-02-02	2017-02-01	ESC_FA8112AA	Assembled	88	135238	5406940	Escherichia coli / Shigella;98.96%	346	13302	ESC_LA1894AA_AS	3.61
ESC_FA8770AA	NY-ewgs1067	SRR5237775;ILLUMINA;Paired;;SRX2544805;SRA								North America	United States							Wadsworth Center / NYSDOH	Escherichia coli								PRJNA218110	SRP046387		SAMN06312193	SRS1963710	2017-02-14	2017-02-13	ESC_FA8770AA	Assembled	52	72531	5426331	Escherichia coli / Shigella;99.03%	359	33328	ESC_LA2570AA_AS	3.61
ESC_FA8771AA	NY-ewgs1068	SRR5237774;ILLUMINA;Paired;;SRX2544804;SRA								North America	United States							Wadsworth Center / NYSDOH	Escherichia coli								PRJNA218110	SRP046387		SAMN06312194	SRS1963709	2017-02-14	2017-02-13	ESC_FA8771AA	Assembled	77	103809	5486709	Escherichia coli / Shigella;98.67%	349	15327	ESC_LA2569AA_AS	3.61
ESC_FA8772AA	NY-ewgs1069	SRR5237773;ILLUMINA;Paired;;SRX2544803;SRA								North America	United States							Wadsworth Center / NYSDOH	Escherichia coli								PRJNA218110	SRP046387		SAMN06312195	SRS1963708	2017-02-14	2017-02-13	ESC_FA8772AA	Assembled	59	103388	5447078	Escherichia coli / Shigella;98.64%	336	24819	ESC_LA2568AA_AS	3.61
ESC_FA8773AA	NY-ewgs1072	SRR5237772;ILLUMINA;Paired;;SRX2544802;SRA								North America	United States							Wadsworth Center / NYSDOH	Escherichia coli								PRJNA218110	SRP046387		SAMN06312196	SRS1963707	2017-02-14	2017-02-13	ESC_FA8773AA	Assembled	83	105937	5495549	Escherichia coli / Shigella;98.99%	341	16901	ESC_LA2567AA_AS	3.61
ESC_FA8775AA	NY-ewgs1074	SRR5237770;ILLUMINA;Paired;;SRX2544800;SRA								North America	United States							Wadsworth Center / NYSDOH	Escherichia coli								PRJNA218110	SRP046387		SAMN06312198	SRS1963705	2017-02-14	2017-02-13	ESC_FA8775AA	Assembled	51	67464	5465827	Escherichia coli / Shigella;99.36%	375	26111	ESC_LA2565AA_AS	3.61
ESC_FA9179AA	PNUSAE005892	SRR5283479;ILLUMINA;Paired;;SRX2587065;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06328602	SRS2000623	2017-02-24	2017-02-24	ESC_FA9179AA	Assembled	101	168021	5297006	Escherichia coli / Shigella;99.12%	280	8745	ESC_LA4521AA_AS	3.61
ESC_FA9209AA	PNUSAE005852	SRR5282082;ILLUMINA;Paired;;SRX2585728;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06291529	SRS1999394	2017-02-24	2017-02-23	ESC_FA9209AA	Assembled	59	137944	5364142	Escherichia coli / Shigella;97.59%	370	17780	ESC_LA4491AA_AS	3.61
ESC_FA9311AA	PNUSAE005714	SRR5282059;ILLUMINA;Paired;;SRX2585705;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06312350	SRS1999370	2017-02-24	2017-02-23	ESC_FA9311AA	Assembled	120	156497	5326254	Escherichia coli / Shigella;97.42%	295	8863	ESC_LA4389AA_AS	3.61
ESC_FA9381AA	PNUSAE006033	SRR5289396;ILLUMINA;Paired;;SRX2592138;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06345871	SRS2004025	2017-02-27	2017-02-27	ESC_FA9381AA	Assembled	139	14901	4938715	Escherichia coli / Shigella;98.81%	662	26991	ESC_LA4596AA_AS	3.61
ESC_FA9387AA	PNUSAE006069	SRR5289387;ILLUMINA;Paired;;SRX2592129;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06379705	SRS2004016	2017-02-27	2017-02-27	ESC_FA9387AA	Assembled	82	146278	5383556	Escherichia coli / Shigella;98.39%	295	10032	ESC_LA4590AA_AS	3.61
ESC_FA9388AA	PNUSAE006071	SRR5289386;ILLUMINA;Paired;;SRX2592128;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06379707	SRS2004015	2017-02-27	2017-02-27	ESC_FA9388AA	Assembled	120	140783	5668593	Escherichia coli / Shigella;98.46%	337	7605	ESC_LA4589AA_AS	3.61
ESC_FA9481AA	PNUSAE005932	SRR5296210;ILLUMINA;Paired;;SRX2598584;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06299312	SRS2006096	2017-02-28	2017-02-28	ESC_FA9481AA	Assembled	78	159994	5384449	Escherichia coli / Shigella;97.15%	256	7113	ESC_LA4774AA_AS	3.61
ESC_FA9490AA	PNUSAE005846	SRR5292178;ILLUMINA;Paired;;SRX2594821;SRA	Human	Human	Homo sapiens					North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06283447	SRS2004966	2017-02-28	2017-02-27	ESC_FA9490AA	Assembled	93	116173	5617395	Escherichia coli / Shigella;98.08%	399	13391	ESC_LA4765AA_AS	3.61
ESC_FA9498AA	PNUSAE005949	SRR5292146;ILLUMINA;Paired;;SRX2594789;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06330324	SRS2004938	2017-02-28	2017-02-27	ESC_FA9498AA	Assembled	191	160598	5302354	Escherichia coli / Shigella;99.1%	269	5805	ESC_LA4757AA_AS	3.61
ESC_GA0051AA	PNUSAE001184	SRR5329290;ILLUMINA;Paired;;SRX2628313;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN04018947	SRS2038176	2017-03-09	2017-03-09	ESC_GA0051AA	Assembled	57	160187	5332803	Escherichia coli / Shigella;97.98%	252	9764	ESC_LA5675AA_AS	3.61
ESC_GA0052AA	PNUSAE005502	SRR5329261;ILLUMINA;Paired;;SRX2628284;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06472778	SRS2038151	2017-03-09	2017-03-09	ESC_GA0052AA	Assembled	72	85046	5444969	Escherichia coli / Shigella;98.74%	401	25704	ESC_LA5674AA_AS	3.61
ESC_GA0057AA	PNUSAE006076	SRR5329234;ILLUMINA;Paired;;SRX2628257;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06481649	SRS2038127	2017-03-09	2017-03-09	ESC_GA0057AA	Assembled	123	138085	5539606	Escherichia coli / Shigella;97.15%	364	9466	ESC_LA5669AA_AS	3.61
ESC_GA0091AA	PNUSAE005209	SRR5328061;ILLUMINA;Paired;;SRX2627098;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06186963	SRS2037033	2017-03-09	2017-03-08	ESC_GA0091AA	Assembled	133	156012	5370399	Escherichia coli / Shigella;98.74%	309	9106	ESC_LA5635AA_AS	3.61
ESC_GA0179AA	PNUSAE006101	SRR5333074;ILLUMINA;Paired;;SRX2631894;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06460037	SRS2041163	2017-03-10	2017-03-10	ESC_GA0179AA	Assembled	149	195097	5279071	Escherichia coli / Shigella;97.68%	262	4631	ESC_LA5826AA_AS	3.61
ESC_GA0187AA	MOD1-EC1972	SRR5330940;ILLUMINA;Paired;300;SRX2629935;SRA	Human	Human	clinical/research| human; Homo sapiens; feces	2010				North America	United States	Michigan						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O145:H28						PRJNA230969	SRP058582		SAMN05605358	SRS2039770	2017-03-10	2017-03-09	ESC_GA0187AA	Assembled	69	94906	5409716	Escherichia coli / Shigella;98.92%	208	4333	ESC_LA5818AA_AS	3.61
ESC_GA0188AA	MOD1-EC1971	SRR5330939;ILLUMINA;Paired;300;SRX2629934;SRA	Human	Human	clinical/research| human; Homo sapiens; feces	2010				North America	United States	Michigan						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O145:H28					Huang 2021 PubMed34119127	PRJNA230969	SRP058582		SAMN05605309	SRS2039769	2017-03-10	2017-03-09	ESC_GA0188AA	Assembled	63	83546	5402578	Escherichia coli / Shigella;98.34%	270	7250	ESC_LA5817AA_AS	3.61
ESC_GA0190AA	MOD1-EC1969	SRR5330937;ILLUMINA;Paired;300;SRX2629932;SRA	Human	Human	clinical/research| human; Homo sapiens; feces	2006				North America	United States	Michigan						FDA Center for Food Safety and Applied Nutrition	Escherichia coli		O145:H28					Huang 2021 PubMed34119199	PRJNA230969	SRP058582		SAMN05605310	SRS2039767	2017-03-10	2017-03-09	ESC_GA0190AA	Assembled	81	128838	5303653	Escherichia coli / Shigella;98.58%	353	6747	ESC_LA5815AA_AS	3.61
ESC_GA0692AA	PNUSAE006229	SRR5344731;ILLUMINA;Paired;;SRX2641426;SRA								North America								Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06564527	SRS2048901	2017-03-15	2017-03-15	ESC_GA0692AA	Assembled	84	155929	5315812	Escherichia coli / Shigella;97.53%	309	8281	ESC_LA6344AA_AS	3.61
ESC_GA0709AA	PNUSAE006284	SRR5342849;ILLUMINA;Paired;;SRX2639525;SRA				2005				North America	United States	Wyoming						Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06563297	SRS2047427	2017-03-15	2017-03-14	ESC_GA0709AA	Assembled	176	143103	5587606	Escherichia coli / Shigella;97.42%	294	5003	ESC_LA6327AA_AS	3.61
ESC_GA0778AA	PNUSAE006124	SRR5365087;ILLUMINA;Paired;;SRX2660505;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06617360	SRS2062684	2017-03-22	2017-03-21	ESC_GA0778AA	Assembled	49	156580	5327087	Escherichia coli / Shigella;99.03%	248	13992	ESC_LA6552AA_AS	3.61
ESC_GA0783AA	PNUSAE006150	SRR5365081;ILLUMINA;Paired;;SRX2660499;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06607502	SRS2062677	2017-03-22	2017-03-21	ESC_GA0783AA	Assembled	103	167648	5293813	Escherichia coli / Shigella;97.74%	309	14157	ESC_LA6547AA_AS	3.61
ESC_GA0788AA	PNUSAE006283	SRR5365007;ILLUMINA;Paired;;SRX2660434;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06622017	SRS2062612	2017-03-22	2017-03-21	ESC_GA0788AA	Assembled	70	116173	5264879	Escherichia coli / Shigella;97.38%	279	15635	ESC_LA6542AA_AS	3.61
ESC_GA1651AA	PNUSAE006450	SRR5434970;ILLUMINA;Paired;;SRX2724994;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06681418	SRS2113683	2017-04-11	2017-04-11	ESC_GA1651AA	Assembled	88	158186	5391015	Escherichia coli / Shigella;97.88%	301	9262	ESC_MA3134AA_AS	3.61
ESC_GA1855AA	PNUSAE006322	SRR5438307;ILLUMINA;Paired;;SRX2728258;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06641768	SRS2116382	2017-04-12	2017-04-12	ESC_GA1855AA	Assembled	88	138086	5570537	Escherichia coli / Shigella;96.79%	339	13517	ESC_MA3344AA_AS	3.61
ESC_GA4699AA	PNUSAE006866	SRR5516020;ILLUMINA;Paired;;SRX2789376;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06854239	SRS2170859	2017-05-08	2017-05-08	ESC_GA4699AA	Assembled	69	144292	5276671	Escherichia coli / Shigella;98.6%	270	9573	ESC_NA4683AA_AS	3.61
ESC_GA4839AA	PNUSAE007017	SRR5573999;ILLUMINA;Paired;;SRX2832352;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06957347	SRS2207262	2017-05-18	2017-05-17	ESC_GA4839AA	Assembled	129	167401	5297413	Escherichia coli / Shigella;97.98%	238	6533	ESC_NA8289AA_AS	3.61
ESC_GA5707AA	PNUSAE006800	SRR5579190;ILLUMINA;Paired;;SRX2837393;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06854129	SRS2211559	2017-05-20	2017-05-19	ESC_GA5707AA	Assembled	76	98315	5619947	Escherichia coli / Shigella;98.17%	348	13306	ESC_NA8455AA_AS	3.61
ESC_GA5725AA	PNUSAE006882	SRR5579125;ILLUMINA;Paired;;SRX2837342;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN06917002	SRS2211518	2017-05-20	2017-05-19	ESC_GA5725AA	Assembled	79	85754	5268377	Escherichia coli / Shigella;98.83%	304	23074	ESC_NA8437AA_AS	3.61
ESC_GA5751AA	PNUSAE007083	SRR5583941;ILLUMINA;Paired;;SRX2841854;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07124531	SRS2215188	2017-05-23	2017-05-22	ESC_GA5751AA	Assembled	62	160747	5391070	Escherichia coli / Shigella;98.16%	272	12149	ESC_NA8563AA_AS	3.61
ESC_GA6170AA	PNUSAE007125	SRR5632849;ILLUMINA;Paired;;SRX2872700;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07162991	SRS2242821	2017-05-31	2017-05-31	ESC_GA6170AA	Assembled	69	139279	5407702	Escherichia coli / Shigella;98.13%	336	13395	ESC_NA9055AA_AS	3.61
ESC_GA6198AA	PNUSAE007149	SRR5632765;ILLUMINA;Paired;;SRX2872616;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07149966	SRS2242737	2017-05-31	2017-05-31	ESC_GA6198AA	Assembled	62	156458	5550185	Escherichia coli / Shigella;97.46%	347	14763	ESC_NA9027AA_AS	3.61
ESC_GA6222AA	PNUSAE007261	SRR5632307;ILLUMINA;Paired;;SRX2872171;SRA				2017	5	11		North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07169037	SRS2242293	2017-05-31	2017-05-31	ESC_GA6222AA	Assembled	88	148311	5503694	Escherichia coli / Shigella;97.64%	354	13225	ESC_NA9003AA_AS	3.61
ESC_GA6252AA	PNUSAE006887	SRR5633099;ILLUMINA;Paired;;SRX2872950;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07152158	SRS2243072	2017-06-01	2017-05-31	ESC_GA6252AA	Assembled	94	114132	5552754	Escherichia coli / Shigella;98.4%	408	16862	ESC_NA9113AA_AS	3.61
ESC_GA6315AA	PNUSAE007180	SRR5642790;ILLUMINA;Paired;;SRX2880971;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07180473	SRS2249095	2017-06-03	2017-06-02	ESC_GA6315AA	Assembled	71	145268	5288974	Escherichia coli / Shigella;99.1%	282	7780	ESC_NA9196AA_AS	3.61
ESC_GA6329AA	PNUSAE006889	SRR5642703;ILLUMINA;Paired;;SRX2880884;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07177529	SRS2249007	2017-06-03	2017-06-02	ESC_GA6329AA	Assembled	66	156657	5592186	Escherichia coli / Shigella;97.38%	330	10739	ESC_NA9182AA_AS	3.61
ESC_GA7142AA	PNUSAE007472	SRR5719959;ILLUMINA;Paired;;SRX2937054;SRA								North America								Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07222805	SRS2298843	2017-06-21	2017-06-20	ESC_GA7142AA	Assembled	65	116173	5296254	Escherichia coli / Shigella;98.85%	317	20909	ESC_OA0563AA_AS	3.61
ESC_GA7146AA	PNUSAE007473	SRR5719955;ILLUMINA;Paired;;SRX2937050;SRA								North America								Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07222806	SRS2298839	2017-06-21	2017-06-20	ESC_GA7146AA	Assembled	38	68425	5560322	Escherichia coli / Shigella;98.67%	507	72539	ESC_OA0559AA_AS	3.61
ESC_GA7243AA	PNUSAE007535	SRR5765359;ILLUMINA;Paired;;SRX2964985;SRA								North America								Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07247031	SRS2322038	2017-06-28	2017-06-28	ESC_GA7243AA	Assembled	121	167797	5272057	Escherichia coli / Shigella;99.17%	318	41022	ESC_UA5729AA_AS	4
ESC_GA7773AA	PNUSAE007525	SRR5787704;ILLUMINA;Paired;;SRX2974123;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07260942	SRS2329133	2017-07-02	2017-06-30	ESC_GA7773AA	Assembled	62	186831	5210597	Escherichia coli / Shigella;98.96%	248	12666	ESC_OA1527AA_AS	3.61
ESC_GA7786AA	PNUSAE007448	SRR5787691;ILLUMINA;Paired;;SRX2974110;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07258337	SRS2329118	2017-07-02	2017-06-30	ESC_GA7786AA	Assembled	64	137945	5470308	Escherichia coli / Shigella;98.92%	340	17031	ESC_OA1514AA_AS	3.61
ESC_GA7801AA	PNUSAE007704	SRR5787676;ILLUMINA;Paired;;SRX2974095;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07286177	SRS2329104	2017-07-02	2017-06-30	ESC_GA7801AA	Assembled	93	159994	5220863	Escherichia coli / Shigella;97.63%	255	5529	ESC_OA1499AA_AS	3.61
ESC_GA7810AA	PNUSAE007287	SRR5782064;ILLUMINA;Paired;;SRX2971542;SRA								North America	United States							Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch	Escherichia coli								PRJNA218110	SRP046387		SAMN07206733	SRS2327018	2017-07-02	2017-06-30	ESC_GA7810AA	Assembled	134	134684	5418640	Escherichia coli / Shigella;98.67%	366	4564	ESC_OA1490AA_AS	3.61
