Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_HA5668AA	REL10444	SRR6174381;ILLUMINA;Paired;;SRX3285186;SRA,SRR6174380;ILLUMINA;Paired;;SRX3285187;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762930	SRS2594868	2017-10-16	2017-10-15	ESC_HA5668AA	Assembled	44	106368	4494406	Escherichia coli / Shigella;100.0%	98	5231	ESC_QA1968AA_AS	3.61
ESC_HA5671AA	REL11672	SRR6174385;ILLUMINA;Paired;;SRX3285182;SRA,SRR6174384;ILLUMINA;Paired;;SRX3285183;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762868	SRS2594865	2017-10-16	2017-10-15	ESC_HA5671AA	Assembled	95	67684	4421149	Escherichia coli / Shigella;100.0%	145	6036	ESC_QA1964AA_AS	3.61
ESC_HA5673AA	REL11646	SRR6174389;ILLUMINA;Paired;;SRX3285178;SRA,SRR6174388;ILLUMINA;Paired;;SRX3285179;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762866	SRS2594863	2017-10-16	2017-10-15	ESC_HA5673AA	Assembled	39	53416	4418518	Escherichia coli / Shigella;100.0%	167	25598	ESC_QA1960AA_AS	3.61
ESC_HA5674AA	REL11659	SRR6174391;ILLUMINA;Paired;;SRX3285176;SRA,SRR6174390;ILLUMINA;Paired;;SRX3285177;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762867	SRS2594862	2017-10-16	2017-10-15	ESC_HA5674AA	Assembled	110	68928	4403692	Escherichia coli / Shigella;100.0%	111	2968	ESC_QA1958AA_AS	3.61
ESC_HA5675AA	REL10184	SRR6174393;ILLUMINA;Paired;;SRX3285174;SRA,SRR6174392;ILLUMINA;Paired;;SRX3285175;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762918	SRS2594861	2017-10-16	2017-10-15	ESC_HA5675AA	Assembled	49	115119	4489124	Escherichia coli / Shigella;100.0%	84	4366	ESC_QA1956AA_AS	3.61
ESC_HA5676AA	REL10208	SRR6174395;ILLUMINA;Paired;;SRX3285172;SRA,SRR6174394;ILLUMINA;Paired;;SRX3285173;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762919	SRS2594860	2017-10-16	2017-10-15	ESC_HA5676AA	Assembled	66	128607	4495282	Escherichia coli / Shigella;100.0%	93	2735	ESC_QA1953AA_AS	3.61
ESC_HA5678AA	REL10159	SRR6174398;ILLUMINA;Paired;;SRX3285169;SRA,SRR6174399;ILLUMINA;Paired;;SRX3285168;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762917	SRS2594858	2017-10-16	2017-10-15	ESC_HA5678AA	Assembled	88	127514	4489878	Escherichia coli / Shigella;100.0%	81	2334	ESC_QA1950AA_AS	3.61
ESC_HA5687AA	REL11688	SRR6174413;ILLUMINA;Paired;;SRX3285154;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762991	SRS2594849	2017-10-16	2017-10-15	ESC_HA5687AA	Assembled	104	118838	4483004	Escherichia coli / Shigella;100.0%	101	2474	ESC_QA1935AA_AS	3.61
ESC_HA5688AA	REL11675	SRR6174414;ILLUMINA;Paired;;SRX3285153;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762990	SRS2594848	2017-10-16	2017-10-15	ESC_HA5688AA	Assembled	119	124420	4473346	Escherichia coli / Shigella;100.0%	81	1950	ESC_QA1934AA_AS	3.61
ESC_HA5689AA	REL11662	SRR6174415;ILLUMINA;Paired;;SRX3285152;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762989	SRS2594847	2017-10-16	2017-10-15	ESC_HA5689AA	Assembled	206	127521	4485413	Escherichia coli / Shigella;100.0%	108	2279	ESC_QA1933AA_AS	3.61
ESC_HA5691AA	REL11635	SRR6174417;ILLUMINA;Paired;;SRX3285150;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762987	SRS2594846	2017-10-16	2017-10-15	ESC_HA5691AA	Assembled	166	127521	4486805	Escherichia coli / Shigella;100.0%	110	2756	ESC_QA1931AA_AS	3.61
ESC_HA5693AA	REL11608	SRR6174419;ILLUMINA;Paired;;SRX3285148;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762985	SRS2594844	2017-10-16	2017-10-15	ESC_HA5693AA	Assembled	142	118951	4484925	Escherichia coli / Shigella;100.0%	105	1644	ESC_QA1929AA_AS	3.61
ESC_HA5694AA	REL11574	SRR6174420;ILLUMINA;Paired;;SRX3285147;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762984	SRS2594842	2017-10-16	2017-10-15	ESC_HA5694AA	Assembled	162	118951	4484537	Escherichia coli / Shigella;100.0%	99	1581	ESC_QA1928AA_AS	3.61
ESC_HA5695AA	REL11546	SRR6174421;ILLUMINA;Paired;;SRX3285146;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762983	SRS2594841	2017-10-16	2017-10-15	ESC_HA5695AA	Assembled	72	116106	4485535	Escherichia coli / Shigella;100.0%	102	2886	ESC_QA1927AA_AS	3.61
ESC_HA5696AA	REL11525	SRR6174422;ILLUMINA;Paired;;SRX3285145;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762982	SRS2594840	2017-10-16	2017-10-15	ESC_HA5696AA	Assembled	143	127521	4485524	Escherichia coli / Shigella;100.0%	103	1760	ESC_QA1926AA_AS	3.61
ESC_HA5703AA	REL11438	SRR6173979;ILLUMINA;Paired;;SRX3285094;SRA,SRR6174433;ILLUMINA;Paired;;SRX3285134;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762855	SRS2594815	2017-10-16	2017-10-15	ESC_HA5703AA	Assembled	109	73063	4406482	Escherichia coli / Shigella;100.0%	110	2578	ESC_QA1913AA_AS	3.61
ESC_HA5711AA	REL11383	SRR6173987;ILLUMINA;Paired;;SRX3285086;SRA,SRR6173952;ILLUMINA;Paired;;SRX3285121;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762851	SRS2594811	2017-10-16	2017-10-15	ESC_HA5711AA	Assembled	43	55535	4404667	Escherichia coli / Shigella;100.0%	141	11100	ESC_QA1898AA_AS	3.61
ESC_HA5715AA	REL10232	SRR6173958;ILLUMINA;Paired;;SRX3285115;SRA,SRR6173957;ILLUMINA;Paired;;SRX3285116;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762920	SRS2594826	2017-10-16	2017-10-15	ESC_HA5715AA	Assembled	67	127521	4492496	Escherichia coli / Shigella;98.67%	86	3176	ESC_QA1891AA_AS	3.61
ESC_HA5717AA	REL7126	SRR6173962;ILLUMINA;Paired;;SRX3285111;SRA,SRR6173961;ILLUMINA;Paired;;SRX3285112;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762896	SRS2594824	2017-10-16	2017-10-15	ESC_HA5717AA	Assembled	69	95044	4545699	Escherichia coli / Shigella;100.0%	106	5500	ESC_QA1888AA_AS	3.61
ESC_HA5718AA	REL7150	SRR6173964;ILLUMINA;Paired;;SRX3285109;SRA,SRR6173963;ILLUMINA;Paired;;SRX3285110;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762897	SRS2594823	2017-10-16	2017-10-15	ESC_HA5718AA	Assembled	74	112328	4543116	Escherichia coli / Shigella;100.0%	83	3085	ESC_QA1885AA_AS	3.61
ESC_HA5720AA	REL7210	SRR6173967;ILLUMINA;Paired;;SRX3285106;SRA,SRR6173968;ILLUMINA;Paired;;SRX3285105;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762899	SRS2594821	2017-10-16	2017-10-15	ESC_HA5720AA	Assembled	54	84988	4546065	Escherichia coli / Shigella;100.0%	136	13911	ESC_QA1882AA_AS	3.61
ESC_HA5721AA	REL7234	SRR6173969;ILLUMINA;Paired;;SRX3285104;SRA,SRR6173970;ILLUMINA;Paired;;SRX3285103;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762900	SRS2594820	2017-10-16	2017-10-15	ESC_HA5721AA	Assembled	54	119012	4499598	Escherichia coli / Shigella;100.0%	83	3252	ESC_QA1880AA_AS	3.61
ESC_HA5722AA	REL10134	SRR6173971;ILLUMINA;Paired;;SRX3285102;SRA,SRR6173972;ILLUMINA;Paired;;SRX3285101;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762916	SRS2594819	2017-10-16	2017-10-15	ESC_HA5722AA	Assembled	53	109353	4498169	Escherichia coli / Shigella;100.0%	105	7438	ESC_QA1878AA_AS	3.61
ESC_HA5727AA	REL11414	SRR6173984;ILLUMINA;Paired;;SRX3285089;SRA,SRR6173983;ILLUMINA;Paired;;SRX3285090;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762853	SRS2594812	2017-10-16	2017-10-15	ESC_HA5727AA	Assembled	33	20421	4421619	Escherichia coli / Shigella;100.0%	370	59344	ESC_QA1868AA_AS	3.61
ESC_HA5728AA	REL11426	SRR6173986;ILLUMINA;Paired;;SRX3285087;SRA,SRR6173985;ILLUMINA;Paired;;SRX3285088;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762854	SRS2594810	2017-10-16	2017-10-15	ESC_HA5728AA	Assembled	104	67684	4427682	Escherichia coli / Shigella;96.74%	155	7075	ESC_QA1866AA_AS	3.61
ESC_HA5729AA	REL11402	SRR6173989;ILLUMINA;Paired;;SRX3285084;SRA,SRR6173990;ILLUMINA;Paired;;SRX3285083;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762852	SRS2594808	2017-10-16	2017-10-15	ESC_HA5729AA	Assembled	43	50764	4417423	Escherichia coli / Shigella;100.0%	175	17387	ESC_QA1863AA_AS	3.61
ESC_HA5731AA	REL11358	SRR6173992;ILLUMINA;Paired;;SRX3285081;SRA,SRR6173993;ILLUMINA;Paired;;SRX3285080;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762850	SRS2594807	2017-10-16	2017-10-15	ESC_HA5731AA	Assembled	47	58020	4402695	Escherichia coli / Shigella;100.0%	139	8547	ESC_QA1860AA_AS	3.61
ESC_HA5732AA	REL11288	SRR6173995;ILLUMINA;Paired;;SRX3285078;SRA,SRR6173994;ILLUMINA;Paired;;SRX3285079;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762846	SRS2594806	2017-10-16	2017-10-15	ESC_HA5732AA	Assembled	44	66264	4415199	Escherichia coli / Shigella;100.0%	146	9280	ESC_QA1858AA_AS	3.61
ESC_HA5733AA	REL11300	SRR6173996;ILLUMINA;Paired;;SRX3285077;SRA,SRR6173997;ILLUMINA;Paired;;SRX3285076;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762847	SRS2594805	2017-10-16	2017-10-15	ESC_HA5733AA	Assembled	47	58007	4425951	Escherichia coli / Shigella;100.0%	156	9267	ESC_QA1856AA_AS	3.61
ESC_HA5734AA	REL11312	SRR6173998;ILLUMINA;Paired;;SRX3285075;SRA,SRR6173999;ILLUMINA;Paired;;SRX3285074;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762848	SRS2594804	2017-10-16	2017-10-15	ESC_HA5734AA	Assembled	54	59788	4427415	Escherichia coli / Shigella;100.0%	156	7365	ESC_QA1854AA_AS	3.61
ESC_HA5735AA	REL11324	SRR6174001;ILLUMINA;Paired;;SRX3285072;SRA,SRR6174000;ILLUMINA;Paired;;SRX3285073;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762849	SRS2594803	2017-10-16	2017-10-15	ESC_HA5735AA	Assembled	57	66740	4414786	Escherichia coli / Shigella;100.0%	137	5748	ESC_QA1852AA_AS	3.61
ESC_HA5736AA	REL10498	SRR6174002;ILLUMINA;Paired;;SRX3285071;SRA,SRR6174003;ILLUMINA;Paired;;SRX3285070;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762934	SRS2594802	2017-10-16	2017-10-15	ESC_HA5736AA	Assembled	58	118597	4491903	Escherichia coli / Shigella;100.0%	83	3228	ESC_QA1849AA_AS	3.61
ESC_HA5737AA	REL10486	SRR6174005;ILLUMINA;Paired;;SRX3285068;SRA,SRR6174004;ILLUMINA;Paired;;SRX3285069;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762933	SRS2594801	2017-10-16	2017-10-15	ESC_HA5737AA	Assembled	48	109378	4488533	Escherichia coli / Shigella;100.0%	89	3875	ESC_QA1848AA_AS	3.61
ESC_HA5738AA	REL10474	SRR6174007;ILLUMINA;Paired;;SRX3285066;SRA,SRR6174006;ILLUMINA;Paired;;SRX3285067;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762932	SRS2594800	2017-10-16	2017-10-15	ESC_HA5738AA	Assembled	55	127521	4489380	Escherichia coli / Shigella;100.0%	84	3049	ESC_QA1846AA_AS	3.61
ESC_HA5739AA	REL10462	SRR6174009;ILLUMINA;Paired;;SRX3285064;SRA,SRR6174008;ILLUMINA;Paired;;SRX3285065;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762931	SRS2594799	2017-10-16	2017-10-15	ESC_HA5739AA	Assembled	72	103369	4498977	Escherichia coli / Shigella;100.0%	114	4983	ESC_QA1845AA_AS	3.61
ESC_HA5740AA	REL10509	SRR6174011;ILLUMINA;Paired;;SRX3285062;SRA,SRR6174010;ILLUMINA;Paired;;SRX3285063;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762935	SRS2594798	2017-10-16	2017-10-15	ESC_HA5740AA	Assembled	61	118838	4487696	Escherichia coli / Shigella;100.0%	73	2135	ESC_QA1843AA_AS	3.61
ESC_HA5745AA	REL10258	SRR6174022;ILLUMINA;Paired;;SRX3285051;SRA,SRR6174023;ILLUMINA;Paired;;SRX3285050;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762921	SRS2594792	2017-10-16	2017-10-15	ESC_HA5745AA	Assembled	54	87135	4490999	Escherichia coli / Shigella;100.0%	105	8525	ESC_QA1833AA_AS	3.61
ESC_HA5746AA	REL10282	SRR6174025;ILLUMINA;Paired;;SRX3285048;SRA,SRR6174024;ILLUMINA;Paired;;SRX3285049;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762922	SRS2594791	2017-10-16	2017-10-15	ESC_HA5746AA	Assembled	68	127461	4500947	Escherichia coli / Shigella;98.87%	102	4139	ESC_QA1831AA_AS	3.61
ESC_HA5747AA	REL10295	SRR6174026;ILLUMINA;Paired;;SRX3285047;SRA,SRR6174027;ILLUMINA;Paired;;SRX3285046;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762923	SRS2594790	2017-10-16	2017-10-15	ESC_HA5747AA	Assembled	53	118838	4487261	Escherichia coli / Shigella;100.0%	78	2306	ESC_QA1829AA_AS	3.61
ESC_HA5748AA	REL10313	SRR6174029;ILLUMINA;Paired;;SRX3285044;SRA,SRR6174028;ILLUMINA;Paired;;SRX3285045;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762924	SRS2594789	2017-10-16	2017-10-15	ESC_HA5748AA	Assembled	21	31544	4495400	Escherichia coli / Shigella;100.0%	264	89027	ESC_QA1827AA_AS	3.61
ESC_HA5749AA	REL10328	SRR6174030;ILLUMINA;Paired;;SRX3285043;SRA,SRR6174031;ILLUMINA;Paired;;SRX3285042;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762925	SRS2594788	2017-10-16	2017-10-15	ESC_HA5749AA	Assembled	46	118838	4488235	Escherichia coli / Shigella;100.0%	78	5066	ESC_QA1824AA_AS	3.61
ESC_HA5751AA	REL10109	SRR6174034;ILLUMINA;Paired;;SRX3285039;SRA,SRR6174035;ILLUMINA;Paired;;SRX3285038;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762915	SRS2594786	2017-10-16	2017-10-15	ESC_HA5751AA	Assembled	49	118528	4489024	Escherichia coli / Shigella;100.0%	85	4288	ESC_QA1821AA_AS	3.61
ESC_HA5754AA	REL9350	SRR6174040;ILLUMINA;Paired;;SRX3285033;SRA,SRR6174041;ILLUMINA;Paired;;SRX3285032;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762912	SRS2594783	2017-10-16	2017-10-15	ESC_HA5754AA	Assembled	63	109572	4533721	Escherichia coli / Shigella;99.0%	116	10159	ESC_QA1815AA_AS	3.61
ESC_HA5755AA	REL9312	SRR6174043;ILLUMINA;Paired;;SRX3285030;SRA,SRR6174042;ILLUMINA;Paired;;SRX3285031;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762911	SRS2594782	2017-10-16	2017-10-15	ESC_HA5755AA	Assembled	48	127462	4491049	Escherichia coli / Shigella;100.0%	90	5183	ESC_QA1813AA_AS	3.61
ESC_HA5756AA	REL9409	SRR6174044;ILLUMINA;Paired;;SRX3285029;SRA,SRR6174045;ILLUMINA;Paired;;SRX3285028;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762914	SRS2594781	2017-10-16	2017-10-15	ESC_HA5756AA	Assembled	49	115119	4495306	Escherichia coli / Shigella;100.0%	90	4371	ESC_QA1811AA_AS	3.61
ESC_HA5757AA	REL9376	SRR6174046;ILLUMINA;Paired;;SRX3285027;SRA,SRR6174047;ILLUMINA;Paired;;SRX3285026;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762913	SRS2594780	2017-10-16	2017-10-15	ESC_HA5757AA	Assembled	52	116255	4491749	Escherichia coli / Shigella;100.0%	93	4424	ESC_QA1808AA_AS	3.61
ESC_HA5777AA	REL11522	SRR6174085;ILLUMINA;Paired;;SRX3284988;SRA,SRR6174086;ILLUMINA;Paired;;SRX3284987;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762860	SRS2594758	2017-10-16	2017-10-15	ESC_HA5777AA	Assembled	67	71957	4406991	Escherichia coli / Shigella;100.0%	122	3590	ESC_QA1771AA_AS	3.61
ESC_HA5781AA	REL11450	SRR6174093;ILLUMINA;Paired;;SRX3284980;SRA,SRR6174094;ILLUMINA;Paired;;SRX3284979;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762856	SRS2594754	2017-10-16	2017-10-15	ESC_HA5781AA	Assembled	100	70361	4404215	Escherichia coli / Shigella;100.0%	114	4095	ESC_QA1762AA_AS	3.61
ESC_HA5782AA	REL11489	SRR6174095;ILLUMINA;Paired;;SRX3284978;SRA,SRR6174096;ILLUMINA;Paired;;SRX3284977;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762859	SRS2594753	2017-10-16	2017-10-15	ESC_HA5782AA	Assembled	78	66014	4419739	Escherichia coli / Shigella;100.0%	138	4905	ESC_QA1760AA_AS	3.61
ESC_HA5784AA	REL7102	SRR6174100;ILLUMINA;Paired;;SRX3284973;SRA,SRR6174101;ILLUMINA;Paired;;SRX3284972;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762895	SRS2594751	2017-10-16	2017-10-15	ESC_HA5784AA	Assembled	65	82072	4548972	Escherichia coli / Shigella;100.0%	113	7626	ESC_QA1757AA_AS	3.61
ESC_HA5785AA	REL7078	SRR6174102;ILLUMINA;Paired;;SRX3284971;SRA,SRR6174103;ILLUMINA;Paired;;SRX3284970;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762894	SRS2594750	2017-10-16	2017-10-15	ESC_HA5785AA	Assembled	40	65617	4544713	Escherichia coli / Shigella;100.0%	135	17663	ESC_QA1754AA_AS	3.61
ESC_HA5786AA	REL7016	SRR6174105;ILLUMINA;Paired;;SRX3284968;SRA,SRR6174104;ILLUMINA;Paired;;SRX3284969;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762893	SRS2594749	2017-10-16	2017-10-15	ESC_HA5786AA	Assembled	73	124394	4543976	Escherichia coli / Shigella;100.0%	82	3019	ESC_QA1753AA_AS	3.61
ESC_HA5787AA	REL6869	SRR6174106;ILLUMINA;Paired;;SRX3284967;SRA,SRR6174107;ILLUMINA;Paired;;SRX3284966;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762892	SRS2594748	2017-10-16	2017-10-15	ESC_HA5787AA	Assembled	47	51326	4546675	Escherichia coli / Shigella;100.0%	161	31611	ESC_QA1751AA_AS	3.61
ESC_HA5788AA	REL6724	SRR6174109;ILLUMINA;Paired;;SRX3284964;SRA,SRR6174108;ILLUMINA;Paired;;SRX3284965;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762891	SRS2594747	2017-10-16	2017-10-15	ESC_HA5788AA	Assembled	51	116092	4550094	Escherichia coli / Shigella;100.0%	104	6787	ESC_QA1749AA_AS	3.61
ESC_HA5790AA	REL10756	SRR6174112;ILLUMINA;Paired;;SRX3284961;SRA,SRR6174113;ILLUMINA;Paired;;SRX3284960;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762939	SRS2594745	2017-10-16	2017-10-15	ESC_HA5790AA	Assembled	34	91671	4477873	Escherichia coli / Shigella;100.0%	103	12857	ESC_QA1745AA_AS	3.61
ESC_HA5791AA	REL10568	SRR6174115;ILLUMINA;Paired;;SRX3284958;SRA,SRR6174114;ILLUMINA;Paired;;SRX3284959;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762936	SRS2594744	2017-10-16	2017-10-15	ESC_HA5791AA	Assembled	69	127521	4507075	Escherichia coli / Shigella;100.0%	116	5614	ESC_QA1743AA_AS	3.61
ESC_HA5792AA	REL10600	SRR6174116;ILLUMINA;Paired;;SRX3284957;SRA,SRR6174117;ILLUMINA;Paired;;SRX3284956;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762937	SRS2594743	2017-10-16	2017-10-15	ESC_HA5792AA	Assembled	60	116106	4496819	Escherichia coli / Shigella;100.0%	91	3261	ESC_QA1741AA_AS	3.61
ESC_HA5793AA	REL10790	SRR6174118;ILLUMINA;Paired;;SRX3284955;SRA,SRR6174119;ILLUMINA;Paired;;SRX3284954;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762940	SRS2594742	2017-10-16	2017-10-15	ESC_HA5793AA	Assembled	31	95818	4496809	Escherichia coli / Shigella;100.0%	117	16862	ESC_QA1739AA_AS	3.61
ESC_HA5810AA	REL9260	SRR6174144;ILLUMINA;Paired;;SRX3284929;SRA,SRR6174145;ILLUMINA;Paired;;SRX3284928;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762909	SRS2594724	2017-10-16	2017-10-15	ESC_HA5810AA	Assembled	79	118598	4492268	Escherichia coli / Shigella;100.0%	91	2775	ESC_QA1714AA_AS	3.61
ESC_HA5811AA	REL8603	SRR6174147;ILLUMINA;Paired;;SRX3284926;SRA,SRR6174146;ILLUMINA;Paired;;SRX3284927;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762908	SRS2594723	2017-10-16	2017-10-15	ESC_HA5811AA	Assembled	49	110835	4487745	Escherichia coli / Shigella;100.0%	91	5683	ESC_QA1712AA_AS	3.61
ESC_HA5812AA	REL7729	SRR6174149;ILLUMINA;Paired;;SRX3284924;SRA,SRR6174148;ILLUMINA;Paired;;SRX3284925;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762907	SRS2594722	2017-10-16	2017-10-15	ESC_HA5812AA	Assembled	43	91718	4490685	Escherichia coli / Shigella;100.0%	105	8812	ESC_QA1710AA_AS	3.61
ESC_HA5813AA	REL7422	SRR6174151;ILLUMINA;Paired;;SRX3284922;SRA,SRR6174150;ILLUMINA;Paired;;SRX3284923;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762906	SRS2594721	2017-10-16	2017-10-15	ESC_HA5813AA	Assembled	80	118950	4511164	Escherichia coli / Shigella;98.88%	107	3120	ESC_QA1707AA_AS	3.61
ESC_HA5814AA	REL9286	SRR6174153;ILLUMINA;Paired;;SRX3284920;SRA,SRR6174152;ILLUMINA;Paired;;SRX3284921;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762910	SRS2594720	2017-10-16	2017-10-15	ESC_HA5814AA	Assembled	27	46706	4494086	Escherichia coli / Shigella;100.0%	195	49604	ESC_QA1706AA_AS	3.61
ESC_HA5839AA	REL10891	SRR6174203;ILLUMINA;Paired;;SRX3284870;SRA,SRR6174202;ILLUMINA;Paired;;SRX3284871;SRA																Harvard University	Escherichia coli								PRJNA380528	SRP119922		SAMN07762945	SRS2594693	2017-10-16	2017-10-15	ESC_HA5839AA	Assembled	36	94004	4485901	Escherichia coli / Shigella;98.87%	107	12409	ESC_QA1659AA_AS	3.61
